X	fragments	sample
27x49	15885	mousebrain
10x7	16557	mousebrain
33x50	39405	mousebrain
22x37	10200	mousebrain
39x28	17786	mousebrain
3x21	19423	mousebrain
35x42	17214	mousebrain
37x6	24800	mousebrain
35x23	17411	mousebrain
17x35	12114	mousebrain
9x31	29824	mousebrain
24x26	23279	mousebrain
47x34	13802	mousebrain
12x45	12080	mousebrain
48x9	8148	mousebrain
26x10	58831	mousebrain
38x45	10343	mousebrain
33x44	10652	mousebrain
36x38	33508	mousebrain
35x31	21786	mousebrain
26x33	39197	mousebrain
3x41	27866	mousebrain
22x21	23811	mousebrain
13x10	9132	mousebrain
37x19	8355	mousebrain
40x38	25624	mousebrain
43x41	11017	mousebrain
12x2	37062	mousebrain
3x47	11396	mousebrain
14x39	12459	mousebrain
50x18	23059	mousebrain
12x32	17846	mousebrain
43x24	17633	mousebrain
4x31	27779	mousebrain
24x32	14127	mousebrain
37x18	13924	mousebrain
45x28	17619	mousebrain
48x33	19739	mousebrain
24x8	10596	mousebrain
9x38	24029	mousebrain
35x40	25782	mousebrain
19x30	15962	mousebrain
10x29	18333	mousebrain
26x22	71131	mousebrain
15x43	17631	mousebrain
41x23	20818	mousebrain
11x49	19691	mousebrain
4x32	15556	mousebrain
49x46	25191	mousebrain
33x38	11140	mousebrain
42x6	19878	mousebrain
38x1	8704	mousebrain
17x25	25295	mousebrain
36x5	35661	mousebrain
5x49	17525	mousebrain
29x45	12221	mousebrain
15x31	13408	mousebrain
31x39	9251	mousebrain
26x25	95114	mousebrain
20x4	6786	mousebrain
28x40	16793	mousebrain
12x48	16456	mousebrain
33x27	13844	mousebrain
12x28	23987	mousebrain
31x7	26125	mousebrain
6x2	28972	mousebrain
48x46	28259	mousebrain
25x18	19676	mousebrain
47x18	20084	mousebrain
32x26	12428	mousebrain
39x20	22309	mousebrain
43x36	7557	mousebrain
7x30	22624	mousebrain
4x33	18001	mousebrain
16x32	11203	mousebrain
28x50	44771	mousebrain
6x24	17416	mousebrain
26x38	43655	mousebrain
36x34	20523	mousebrain
13x32	19026	mousebrain
31x20	10571	mousebrain
36x15	16436	mousebrain
6x43	15720	mousebrain
4x26	22453	mousebrain
14x19	11294	mousebrain
46x21	22728	mousebrain
12x38	11478	mousebrain
27x3	60854	mousebrain
48x36	8466	mousebrain
14x26	25217	mousebrain
25x31	41785	mousebrain
10x19	4507	mousebrain
25x38	41064	mousebrain
32x20	18794	mousebrain
5x36	14495	mousebrain
36x10	14118	mousebrain
37x12	25934	mousebrain
37x34	18173	mousebrain
35x38	20223	mousebrain
22x13	8328	mousebrain
20x22	11646	mousebrain
24x20	21407	mousebrain
46x19	12660	mousebrain
16x3	35240	mousebrain
21x2	27086	mousebrain
41x28	16403	mousebrain
15x21	20493	mousebrain
31x37	7618	mousebrain
50x37	28355	mousebrain
37x17	12794	mousebrain
29x30	14667	mousebrain
12x33	19285	mousebrain
5x50	61781	mousebrain
31x26	11779	mousebrain
44x48	9763	mousebrain
20x20	16307	mousebrain
39x24	11420	mousebrain
7x17	44586	mousebrain
34x39	8937	mousebrain
43x10	17158	mousebrain
31x4	6993	mousebrain
43x21	17101	mousebrain
8x31	29921	mousebrain
27x43	14426	mousebrain
45x35	17203	mousebrain
1x19	23464	mousebrain
48x43	11039	mousebrain
4x14	10588	mousebrain
31x40	7467	mousebrain
40x21	19339	mousebrain
26x17	129866	mousebrain
33x26	15402	mousebrain
50x23	30807	mousebrain
23x25	16441	mousebrain
8x46	22660	mousebrain
8x35	20780	mousebrain
35x32	11685	mousebrain
40x44	5743	mousebrain
35x21	19898	mousebrain
27x30	28386	mousebrain
38x47	19181	mousebrain
29x2	25470	mousebrain
16x27	24691	mousebrain
7x8	11049	mousebrain
8x9	17383	mousebrain
26x37	41256	mousebrain
1x34	35082	mousebrain
49x11	9903	mousebrain
3x37	27008	mousebrain
34x35	11501	mousebrain
20x46	12811	mousebrain
47x23	18831	mousebrain
23x46	16185	mousebrain
29x38	13043	mousebrain
11x39	12083	mousebrain
2x20	33053	mousebrain
26x16	80902	mousebrain
38x36	10783	mousebrain
43x16	23754	mousebrain
1x25	88431	mousebrain
42x46	14874	mousebrain
7x47	10883	mousebrain
50x45	8161	mousebrain
23x37	12226	mousebrain
9x18	57410	mousebrain
27x32	19628	mousebrain
15x48	20636	mousebrain
25x12	12814	mousebrain
18x24	8670	mousebrain
45x47	10101	mousebrain
4x8	27996	mousebrain
27x33	21556	mousebrain
31x19	8651	mousebrain
27x6	63914	mousebrain
28x4	9986	mousebrain
41x21	27729	mousebrain
28x1	39095	mousebrain
26x15	40341	mousebrain
4x44	6173	mousebrain
10x50	45800	mousebrain
15x33	12896	mousebrain
30x17	22805	mousebrain
34x1	16436	mousebrain
5x4	10003	mousebrain
34x27	19511	mousebrain
30x13	17208	mousebrain
49x24	11717	mousebrain
36x44	8162	mousebrain
14x34	20115	mousebrain
26x3	67685	mousebrain
44x31	23624	mousebrain
3x31	24112	mousebrain
25x8	10716	mousebrain
29x33	10843	mousebrain
37x37	20292	mousebrain
18x1	23312	mousebrain
43x15	15752	mousebrain
5x1	21277	mousebrain
15x9	4435	mousebrain
45x25	32266	mousebrain
7x15	41208	mousebrain
47x49	13787	mousebrain
29x19	19318	mousebrain
5x26	21345	mousebrain
22x47	5890	mousebrain
31x49	14148	mousebrain
38x21	19108	mousebrain
17x29	11710	mousebrain
28x13	23882	mousebrain
31x17	12815	mousebrain
12x18	11354	mousebrain
7x22	32149	mousebrain
36x40	23688	mousebrain
33x36	7988	mousebrain
20x35	6841	mousebrain
5x43	19476	mousebrain
16x16	14141	mousebrain
47x12	15509	mousebrain
10x20	6324	mousebrain
3x16	17009	mousebrain
22x50	32701	mousebrain
26x39	30670	mousebrain
24x23	24585	mousebrain
2x47	8663	mousebrain
19x29	13776	mousebrain
2x46	16632	mousebrain
17x22	15718	mousebrain
24x4	7693	mousebrain
7x29	22489	mousebrain
3x39	36867	mousebrain
47x39	18325	mousebrain
29x20	25263	mousebrain
40x6	33960	mousebrain
44x11	31151	mousebrain
21x16	13540	mousebrain
39x42	7702	mousebrain
12x3	30646	mousebrain
4x36	13195	mousebrain
14x6	12447	mousebrain
33x37	13979	mousebrain
18x43	16485	mousebrain
48x44	9929	mousebrain
30x37	12565	mousebrain
38x41	18179	mousebrain
36x27	19834	mousebrain
44x36	15535	mousebrain
30x33	11067	mousebrain
11x34	19203	mousebrain
11x10	13344	mousebrain
37x16	19968	mousebrain
45x14	19551	mousebrain
49x14	15166	mousebrain
36x11	28888	mousebrain
49x43	19515	mousebrain
1x21	48184	mousebrain
18x9	12068	mousebrain
17x45	12487	mousebrain
35x26	20844	mousebrain
48x25	25654	mousebrain
8x4	9631	mousebrain
20x45	16131	mousebrain
6x6	31943	mousebrain
33x2	30514	mousebrain
49x44	14967	mousebrain
7x36	14127	mousebrain
3x7	31295	mousebrain
43x9	14077	mousebrain
12x5	10650	mousebrain
26x36	28118	mousebrain
22x49	8202	mousebrain
3x15	12199	mousebrain
47x21	26527	mousebrain
18x39	11784	mousebrain
42x13	15675	mousebrain
8x37	21204	mousebrain
21x47	8357	mousebrain
19x10	9177	mousebrain
15x18	16606	mousebrain
7x18	29818	mousebrain
13x38	16860	mousebrain
33x25	15647	mousebrain
2x6	38403	mousebrain
18x14	18772	mousebrain
9x21	4868	mousebrain
11x27	18696	mousebrain
49x29	18445	mousebrain
29x21	18146	mousebrain
17x1	21815	mousebrain
32x27	16501	mousebrain
44x16	22810	mousebrain
28x18	39883	mousebrain
28x22	21092	mousebrain
20x3	25363	mousebrain
47x25	25782	mousebrain
25x50	76149	mousebrain
9x7	12562	mousebrain
36x9	19135	mousebrain
34x37	13739	mousebrain
13x4	7101	mousebrain
32x43	11479	mousebrain
2x26	26458	mousebrain
10x46	17627	mousebrain
15x29	21400	mousebrain
3x48	21112	mousebrain
6x42	21978	mousebrain
6x29	15204	mousebrain
18x42	14221	mousebrain
28x49	17573	mousebrain
31x29	10143	mousebrain
15x16	11456	mousebrain
2x44	9747	mousebrain
49x27	19341	mousebrain
45x23	29159	mousebrain
30x6	37304	mousebrain
10x4	7376	mousebrain
16x33	12273	mousebrain
17x42	9128	mousebrain
8x26	23752	mousebrain
39x39	6654	mousebrain
17x16	20693	mousebrain
22x26	18938	mousebrain
18x15	8007	mousebrain
29x14	21823	mousebrain
45x38	26202	mousebrain
34x5	20382	mousebrain
3x33	19890	mousebrain
30x48	20625	mousebrain
7x7	18522	mousebrain
6x25	16477	mousebrain
43x7	14446	mousebrain
25x7	14040	mousebrain
25x29	30239	mousebrain
36x37	32658	mousebrain
38x5	28946	mousebrain
28x47	13612	mousebrain
44x26	20128	mousebrain
41x35	17508	mousebrain
25x32	36033	mousebrain
40x19	16596	mousebrain
15x22	12235	mousebrain
4x12	27776	mousebrain
41x9	21756	mousebrain
42x37	22778	mousebrain
26x34	47793	mousebrain
4x3	32460	mousebrain
19x39	12240	mousebrain
7x11	14952	mousebrain
35x27	19265	mousebrain
21x4	7549	mousebrain
24x39	14055	mousebrain
45x13	24203	mousebrain
25x45	18405	mousebrain
33x22	20664	mousebrain
39x27	13426	mousebrain
41x29	13129	mousebrain
31x18	21872	mousebrain
12x47	10876	mousebrain
14x8	10369	mousebrain
13x31	22960	mousebrain
23x3	32989	mousebrain
2x39	21305	mousebrain
28x27	24718	mousebrain
5x41	24569	mousebrain
39x34	19103	mousebrain
24x12	9571	mousebrain
14x32	11526	mousebrain
16x2	34418	mousebrain
35x49	15314	mousebrain
6x32	16742	mousebrain
17x14	26144	mousebrain
23x19	10894	mousebrain
35x35	10876	mousebrain
12x39	11226	mousebrain
7x40	25533	mousebrain
6x37	24052	mousebrain
12x49	14156	mousebrain
18x12	7232	mousebrain
14x48	15275	mousebrain
44x24	16108	mousebrain
34x28	15981	mousebrain
2x30	23547	mousebrain
32x15	13003	mousebrain
9x45	18073	mousebrain
8x36	13457	mousebrain
26x31	60668	mousebrain
33x12	15123	mousebrain
9x9	19396	mousebrain
2x10	13124	mousebrain
17x41	19126	mousebrain
11x47	16098	mousebrain
17x39	11557	mousebrain
36x13	19198	mousebrain
27x27	25713	mousebrain
46x11	14977	mousebrain
39x44	3424	mousebrain
19x40	16945	mousebrain
37x47	19752	mousebrain
1x8	53942	mousebrain
32x6	25731	mousebrain
43x4	2731	mousebrain
7x42	17304	mousebrain
47x9	6798	mousebrain
40x14	26817	mousebrain
34x22	22729	mousebrain
6x44	11314	mousebrain
18x5	10194	mousebrain
16x10	8532	mousebrain
30x21	12740	mousebrain
19x47	15603	mousebrain
33x9	16510	mousebrain
17x11	6963	mousebrain
31x10	16272	mousebrain
24x22	16448	mousebrain
37x35	16621	mousebrain
42x4	3350	mousebrain
7x39	20313	mousebrain
35x7	22058	mousebrain
2x16	13824	mousebrain
40x43	16172	mousebrain
47x32	13728	mousebrain
14x28	22821	mousebrain
18x11	5590	mousebrain
44x46	5566	mousebrain
5x24	16453	mousebrain
18x16	13372	mousebrain
38x14	23635	mousebrain
33x41	15113	mousebrain
42x18	35469	mousebrain
21x22	16387	mousebrain
14x38	13061	mousebrain
35x15	11770	mousebrain
43x11	29349	mousebrain
27x34	19447	mousebrain
34x13	14284	mousebrain
49x47	5565	mousebrain
42x40	24490	mousebrain
35x18	24631	mousebrain
9x36	10254	mousebrain
13x25	22396	mousebrain
14x7	55452	mousebrain
32x2	41732	mousebrain
6x28	32931	mousebrain
27x9	12370	mousebrain
6x36	11854	mousebrain
15x20	15512	mousebrain
2x43	20569	mousebrain
29x7	26052	mousebrain
15x14	14214	mousebrain
11x18	19734	mousebrain
9x8	22224	mousebrain
50x20	30667	mousebrain
17x19	10336	mousebrain
17x17	13591	mousebrain
36x19	19776	mousebrain
21x42	10377	mousebrain
21x12	16011	mousebrain
50x44	6449	mousebrain
31x12	9122	mousebrain
42x31	24047	mousebrain
15x36	10178	mousebrain
35x3	33794	mousebrain
5x35	25833	mousebrain
50x32	17515	mousebrain
50x41	29807	mousebrain
31x3	24032	mousebrain
9x44	7525	mousebrain
22x14	10082	mousebrain
28x10	16003	mousebrain
40x50	36342	mousebrain
25x19	14088	mousebrain
20x16	11835	mousebrain
8x8	11394	mousebrain
48x29	17770	mousebrain
32x35	10960	mousebrain
44x27	14979	mousebrain
35x37	22456	mousebrain
36x14	19556	mousebrain
23x41	14986	mousebrain
23x7	16695	mousebrain
33x5	20943	mousebrain
19x48	15550	mousebrain
15x28	20508	mousebrain
24x50	92275	mousebrain
30x23	17880	mousebrain
8x6	17724	mousebrain
4x29	24039	mousebrain
46x36	17254	mousebrain
20x44	5447	mousebrain
23x17	11274	mousebrain
26x5	69065	mousebrain
14x30	20649	mousebrain
12x26	16999	mousebrain
22x15	9954	mousebrain
21x9	3840	mousebrain
31x2	32055	mousebrain
32x19	12818	mousebrain
24x44	9015	mousebrain
2x29	18067	mousebrain
12x36	8137	mousebrain
39x33	11748	mousebrain
43x40	11196	mousebrain
18x7	5547	mousebrain
13x8	9058	mousebrain
2x42	15162	mousebrain
19x32	14051	mousebrain
42x23	29153	mousebrain
39x31	17251	mousebrain
22x17	10857	mousebrain
19x4	7185	mousebrain
13x11	6665	mousebrain
22x6	17894	mousebrain
50x36	14208	mousebrain
13x50	41867	mousebrain
16x7	24285	mousebrain
34x33	10207	mousebrain
4x40	20320	mousebrain
9x27	19730	mousebrain
4x38	30041	mousebrain
14x41	13967	mousebrain
49x23	16802	mousebrain
46x39	15676	mousebrain
3x19	15866	mousebrain
12x27	23079	mousebrain
7x26	25365	mousebrain
23x31	14383	mousebrain
18x29	10547	mousebrain
28x28	30448	mousebrain
19x43	13725	mousebrain
32x28	14081	mousebrain
43x26	18993	mousebrain
33x16	15837	mousebrain
11x44	7252	mousebrain
28x41	24817	mousebrain
36x17	12715	mousebrain
11x26	12040	mousebrain
27x36	11635	mousebrain
24x10	8671	mousebrain
34x47	11832	mousebrain
24x31	18778	mousebrain
30x1	43073	mousebrain
16x48	14801	mousebrain
29x28	23170	mousebrain
6x40	21253	mousebrain
3x32	21247	mousebrain
41x46	14416	mousebrain
23x49	11808	mousebrain
49x12	8043	mousebrain
26x14	49480	mousebrain
9x39	13234	mousebrain
30x44	5549	mousebrain
5x42	19066	mousebrain
33x40	8705	mousebrain
16x37	12007	mousebrain
45x26	24528	mousebrain
10x32	16013	mousebrain
37x30	18061	mousebrain
5x37	28920	mousebrain
30x11	11253	mousebrain
14x2	31318	mousebrain
19x16	11574	mousebrain
7x32	17164	mousebrain
44x17	13241	mousebrain
9x12	9625	mousebrain
11x12	12993	mousebrain
32x36	10894	mousebrain
43x23	19626	mousebrain
41x10	10856	mousebrain
36x47	16213	mousebrain
6x38	32418	mousebrain
18x49	11990	mousebrain
26x48	32625	mousebrain
42x21	24859	mousebrain
45x40	9493	mousebrain
30x18	18742	mousebrain
3x12	21815	mousebrain
35x16	14056	mousebrain
17x28	17296	mousebrain
13x39	16455	mousebrain
14x47	12571	mousebrain
46x14	25200	mousebrain
41x36	14942	mousebrain
5x12	17479	mousebrain
50x42	24222	mousebrain
6x14	8544	mousebrain
46x26	17518	mousebrain
31x15	15188	mousebrain
39x5	30782	mousebrain
6x33	15834	mousebrain
26x2	58204	mousebrain
45x16	17236	mousebrain
24x27	20111	mousebrain
4x1	22687	mousebrain
13x27	22743	mousebrain
13x24	5420	mousebrain
23x22	24837	mousebrain
47x10	8239	mousebrain
25x40	30151	mousebrain
25x44	11716	mousebrain
46x17	13035	mousebrain
41x17	15454	mousebrain
8x44	13435	mousebrain
31x32	10173	mousebrain
4x27	18004	mousebrain
45x37	24521	mousebrain
43x14	17793	mousebrain
17x12	6495	mousebrain
47x24	18406	mousebrain
36x41	29064	mousebrain
24x47	20645	mousebrain
42x28	23214	mousebrain
19x27	14963	mousebrain
23x42	11592	mousebrain
5x19	22943	mousebrain
9x16	27873	mousebrain
7x49	19380	mousebrain
38x12	22720	mousebrain
43x27	14425	mousebrain
40x23	27492	mousebrain
31x45	12466	mousebrain
3x49	24575	mousebrain
13x18	17591	mousebrain
27x4	18764	mousebrain
25x11	9434	mousebrain
29x1	38183	mousebrain
38x2	17543	mousebrain
32x9	14836	mousebrain
19x6	20651	mousebrain
16x49	12717	mousebrain
28x19	22712	mousebrain
50x31	30937	mousebrain
33x17	8357	mousebrain
46x31	19649	mousebrain
27x29	24175	mousebrain
8x19	6360	mousebrain
45x34	19336	mousebrain
1x47	22798	mousebrain
34x23	25403	mousebrain
6x31	23851	mousebrain
27x46	12920	mousebrain
35x11	27133	mousebrain
40x30	12707	mousebrain
12x50	53411	mousebrain
21x28	19317	mousebrain
47x45	13835	mousebrain
41x20	16360	mousebrain
3x4	10144	mousebrain
44x30	14293	mousebrain
18x50	40355	mousebrain
30x16	27586	mousebrain
24x7	15054	mousebrain
45x21	25661	mousebrain
41x32	13295	mousebrain
2x36	20107	mousebrain
29x29	14127	mousebrain
30x47	13490	mousebrain
21x1	22622	mousebrain
27x19	28853	mousebrain
9x1	24746	mousebrain
23x11	3810	mousebrain
45x45	15048	mousebrain
41x30	14913	mousebrain
25x34	34211	mousebrain
10x18	59721	mousebrain
35x5	18971	mousebrain
23x44	5095	mousebrain
45x31	22168	mousebrain
14x15	25580	mousebrain
44x41	16871	mousebrain
4x30	27728	mousebrain
2x9	17876	mousebrain
9x13	5764	mousebrain
16x35	11202	mousebrain
11x29	22510	mousebrain
25x10	11709	mousebrain
9x50	38303	mousebrain
3x18	31601	mousebrain
50x12	6785	mousebrain
47x13	11572	mousebrain
4x2	26732	mousebrain
48x22	14891	mousebrain
24x45	18562	mousebrain
40x3	7875	mousebrain
34x6	18417	mousebrain
25x49	20548	mousebrain
42x14	23632	mousebrain
7x14	11326	mousebrain
23x1	24005	mousebrain
30x28	14315	mousebrain
20x40	11208	mousebrain
34x12	21597	mousebrain
24x15	13340	mousebrain
31x14	15023	mousebrain
22x3	30003	mousebrain
43x31	15277	mousebrain
39x41	11705	mousebrain
9x4	8160	mousebrain
21x35	7409	mousebrain
16x44	8138	mousebrain
21x36	5499	mousebrain
5x45	14978	mousebrain
11x38	18575	mousebrain
34x7	18263	mousebrain
22x46	14552	mousebrain
33x13	11427	mousebrain
32x34	12683	mousebrain
40x40	11616	mousebrain
6x26	26998	mousebrain
44x50	30210	mousebrain
38x24	12777	mousebrain
44x39	15739	mousebrain
13x45	13084	mousebrain
25x4	7262	mousebrain
46x32	9254	mousebrain
37x32	14784	mousebrain
34x2	24039	mousebrain
21x5	16535	mousebrain
8x27	17115	mousebrain
6x15	47441	mousebrain
27x22	26807	mousebrain
21x45	12211	mousebrain
41x38	19399	mousebrain
42x10	21944	mousebrain
44x5	13936	mousebrain
2x13	17104	mousebrain
7x5	28588	mousebrain
44x14	9347	mousebrain
27x20	63125	mousebrain
36x2	14955	mousebrain
24x41	21164	mousebrain
29x40	10214	mousebrain
44x28	13032	mousebrain
25x42	26988	mousebrain
38x9	8059	mousebrain
9x14	12599	mousebrain
42x32	16577	mousebrain
6x16	51800	mousebrain
43x13	12587	mousebrain
44x44	4988	mousebrain
40x2	8219	mousebrain
17x37	9072	mousebrain
13x47	13183	mousebrain
44x34	14445	mousebrain
18x3	33457	mousebrain
21x49	10962	mousebrain
20x10	21490	mousebrain
31x25	9078	mousebrain
10x49	14416	mousebrain
40x42	9333	mousebrain
5x3	26718	mousebrain
18x44	7703	mousebrain
8x38	27584	mousebrain
49x34	19756	mousebrain
19x31	23797	mousebrain
18x38	12141	mousebrain
22x42	11718	mousebrain
5x18	12382	mousebrain
43x33	15181	mousebrain
28x9	10289	mousebrain
19x37	8696	mousebrain
3x8	26673	mousebrain
26x9	22684	mousebrain
40x26	23877	mousebrain
29x39	9478	mousebrain
47x16	30140	mousebrain
7x19	8569	mousebrain
10x13	8005	mousebrain
28x11	17249	mousebrain
17x44	6909	mousebrain
15x49	14951	mousebrain
11x3	37010	mousebrain
50x26	29544	mousebrain
38x7	25451	mousebrain
14x22	10236	mousebrain
4x5	21104	mousebrain
6x3	37141	mousebrain
15x19	11044	mousebrain
19x26	22661	mousebrain
15x4	6108	mousebrain
18x23	18569	mousebrain
19x38	18794	mousebrain
11x11	9262	mousebrain
23x32	8612	mousebrain
25x14	17965	mousebrain
50x25	34147	mousebrain
46x8	15863	mousebrain
34x8	30657	mousebrain
3x5	36066	mousebrain
18x35	11973	mousebrain
27x21	41984	mousebrain
12x16	34612	mousebrain
47x37	9431	mousebrain
18x10	6802	mousebrain
15x32	12377	mousebrain
42x9	30592	mousebrain
50x19	15442	mousebrain
12x31	19742	mousebrain
27x48	22035	mousebrain
10x35	20633	mousebrain
25x24	13916	mousebrain
8x50	39568	mousebrain
39x7	25460	mousebrain
35x34	17281	mousebrain
40x34	19314	mousebrain
15x41	13563	mousebrain
32x42	12329	mousebrain
24x34	13288	mousebrain
47x41	17944	mousebrain
17x34	13681	mousebrain
21x24	10380	mousebrain
5x11	23928	mousebrain
45x9	10271	mousebrain
43x50	14186	mousebrain
30x8	24600	mousebrain
27x38	19673	mousebrain
11x5	11541	mousebrain
6x20	45410	mousebrain
46x23	20358	mousebrain
31x50	36852	mousebrain
47x22	20351	mousebrain
15x42	11082	mousebrain
32x41	13089	mousebrain
37x50	43505	mousebrain
10x47	17309	mousebrain
30x34	11909	mousebrain
3x42	14949	mousebrain
47x29	16295	mousebrain
46x47	12685	mousebrain
49x25	18942	mousebrain
22x2	24386	mousebrain
9x3	27450	mousebrain
45x27	13712	mousebrain
26x43	24153	mousebrain
23x27	11005	mousebrain
32x3	22203	mousebrain
41x44	4804	mousebrain
20x23	16496	mousebrain
40x12	20109	mousebrain
13x28	23791	mousebrain
30x46	19506	mousebrain
7x46	19680	mousebrain
44x29	14925	mousebrain
40x9	16728	mousebrain
23x5	17641	mousebrain
40x5	24197	mousebrain
34x24	12938	mousebrain
18x20	17995	mousebrain
35x19	16166	mousebrain
26x20	197801	mousebrain
14x33	12750	mousebrain
16x39	10595	mousebrain
5x8	19058	mousebrain
16x36	11833	mousebrain
29x48	16953	mousebrain
15x6	10801	mousebrain
1x45	38537	mousebrain
45x43	11672	mousebrain
19x28	15280	mousebrain
16x25	15573	mousebrain
47x8	9860	mousebrain
29x44	4374	mousebrain
2x7	37205	mousebrain
42x27	22271	mousebrain
27x47	11174	mousebrain
48x24	15046	mousebrain
18x36	7040	mousebrain
45x10	12273	mousebrain
33x14	8256	mousebrain
20x33	10835	mousebrain
37x2	19031	mousebrain
39x49	21199	mousebrain
33x30	10680	mousebrain
41x18	27341	mousebrain
26x26	64741	mousebrain
34x40	17787	mousebrain
48x15	14512	mousebrain
7x20	31063	mousebrain
22x41	12914	mousebrain
3x20	20307	mousebrain
32x10	15951	mousebrain
3x34	27428	mousebrain
34x38	12275	mousebrain
29x6	27346	mousebrain
36x1	15184	mousebrain
2x5	44530	mousebrain
11x48	20977	mousebrain
6x34	26425	mousebrain
44x33	10720	mousebrain
37x3	27694	mousebrain
42x25	37802	mousebrain
8x49	18594	mousebrain
43x17	15645	mousebrain
10x6	15284	mousebrain
42x42	20430	mousebrain
32x50	39912	mousebrain
13x46	21675	mousebrain
16x14	20681	mousebrain
29x50	47016	mousebrain
16x11	8224	mousebrain
39x19	12854	mousebrain
4x6	30332	mousebrain
31x21	11559	mousebrain
1x49	46373	mousebrain
32x14	11348	mousebrain
7x28	30154	mousebrain
28x24	14427	mousebrain
19x8	17455	mousebrain
13x9	3329	mousebrain
23x28	15336	mousebrain
48x45	22358	mousebrain
19x45	15125	mousebrain
45x42	15705	mousebrain
12x44	6699	mousebrain
18x8	25494	mousebrain
49x28	18995	mousebrain
11x1	26392	mousebrain
30x49	16129	mousebrain
8x29	17453	mousebrain
5x29	15500	mousebrain
40x28	19835	mousebrain
36x42	13934	mousebrain
18x40	10497	mousebrain
36x43	11873	mousebrain
24x33	12439	mousebrain
42x30	22886	mousebrain
27x1	58253	mousebrain
29x42	6964	mousebrain
47x42	11214	mousebrain
9x6	14771	mousebrain
33x15	7812	mousebrain
2x25	29503	mousebrain
30x30	16022	mousebrain
5x23	47365	mousebrain
35x46	23170	mousebrain
40x20	25337	mousebrain
